,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,hyst1_area_1,hyst2_area_1,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst1_area_13,hyst2_area_13
769,3569,1,118.0,8277,1,0,well3569_day01_well.png,3569,0.0009322789737842554,0.0,3569,13,128.0,8827,10,0,well3569_day13_well.png,0.009322789737842554,0.0
770,2752,1,120.0,8265,37,0,well2752_day01_well.png,2752,0.03449432203001745,0.0,2752,13,129.0,8556,82,0,well2752_day13_well.png,0.07644687585030895,0.0
771,4171,1,117.0,7656,1,0,well4171_day01_well.png,4171,0.0009322789737842554,0.0,4171,13,127.0,8099,82,0,well4171_day13_well.png,0.07644687585030895,0.0
772,35,1,145.0,7656,16,0,well0035_day01_well.png,0035,0.014916463580548087,0.0,35,13,134.0,10600,407,0,well0035_day13_well.png,0.37943754233019195,0.0
773,1551,1,126.0,8463,73,0,well1551_day01_well.png,1551,0.06805636508625064,0.0,1551,13,130.0,9464,730,433,well1551_day13_well.png,0.6805636508625065,0.3404890528690808
774,3547,1,117.0,8550,902,863,well3547_day01_well.png,3547,0.8409156343533983,0.84798469126335,3547,13,127.0,8277,74,0,well3547_day13_well.png,0.0689886440600349,0.0
775,2248,1,122.0,8736,19,0,well2248_day01_well.png,2248,0.017713300501900852,0.0,2248,13,129.0,8740,25,0,well2248_day13_well.png,0.023306974344606386,0.0
776,3802,1,122.0,8100,10,0,well3802_day01_well.png,3802,0.009322789737842554,0.0,3802,13,131.0,8280,60,0,well3802_day13_well.png,0.05593673842705532,0.0
777,2038,1,119.0,9292,34,0,well2038_day01_well.png,2038,0.031697485108664686,0.0,2038,13,132.0,8463,49,0,well2038_day13_well.png,0.045681669715428516,0.0
778,2131,1,122.0,8010,35,0,well2131_day01_well.png,2131,0.032629764082448935,0.0,2131,13,129.0,8188,24,0,well2131_day13_well.png,0.02237469537082213,0.0
779,1388,1,128.0,9828,147,0,well1388_day01_well.png,1388,0.13704500914628553,0.0,1388,13,131.0,8740,144,0,well1388_day13_well.png,0.13424817222493277,0.0
780,2044,1,131.0,8930,314,0,well2044_day01_well.png,2044,0.2927355977682562,0.0,2044,13,133.0,6889,38,0,well2044_day13_well.png,0.035426601003801704,0.0
781,3247,1,118.0,8010,22,0,well3247_day01_well.png,3247,0.020510137423253617,0.0,3247,13,128.0,8648,55,0,well3247_day13_well.png,0.05127534355813405,0.0
782,2852,1,119.0,8550,102,0,well2852_day01_well.png,2852,0.09509245532599404,0.0,2852,13,129.0,8740,144,0,well2852_day13_well.png,0.13424817222493277,0.0
783,4211,1,118.0,8100,13,0,well4211_day01_well.png,4211,0.01211962665919532,0.0,4211,13,128.0,8463,192,0,well4211_day13_well.png,0.17899756296657704,0.0
784,3809,1,121.0,8455,5,0,well3809_day01_well.png,3809,0.004661394868921277,0.0,3809,13,133.0,6642,17,0,well3809_day13_well.png,0.015848742554332343,0.0
785,3707,1,121.0,9021,42,0,well3707_day01_well.png,3707,0.03915571689893873,0.0,3707,13,132.0,6640,55,0,well3707_day13_well.png,0.05127534355813405,0.0
786,398,1,141.0,7476,63,0,well0398_day01_well.png,0398,0.05873357534840809,0.0,398,13,133.0,6966,625,495,well0398_day13_well.png,0.5826743586151596,0.3892426816863626
787,3491,1,117.0,8550,7,0,well3491_day01_well.png,3491,0.006525952816489788,0.0,3491,13,127.0,9660,59,0,well3491_day13_well.png,0.055004459453271065,0.0
788,1332,1,125.0,8184,16,0,well1332_day01_well.png,1332,0.014916463580548087,0.0,1332,13,131.0,8736,71,0,well1332_day13_well.png,0.06619180713868213,0.0
789,957,1,134.0,6970,36,0,well0957_day01_well.png,0957,0.03356204305623319,0.0,957,13,135.0,7138,240,0,well0957_day13_well.png,0.22374695370822129,0.0
790,3155,1,118.0,7830,1,0,well3155_day01_well.png,3155,0.0009322789737842554,0.0,3155,13,129.0,8008,26,0,well3155_day13_well.png,0.02423925331839064,0.0
791,3928,1,119.0,7832,2,0,well3928_day01_well.png,3928,0.0018645579475685108,0.0,3928,13,125.0,8554,546,313,well3928_day13_well.png,0.5090243196862034,0.24612719064208383
792,2224,1,125.0,8460,187,124,well2224_day01_well.png,2224,0.17433616809765576,0.12184252806101437,2224,13,128.0,9384,265,100,well2224_day13_well.png,0.24705392805282766,0.07863488518916416
793,67,1,148.0,7912,483,414,well0067_day01_well.png,0067,0.45029074433779537,0.40679682755854796,67,13,141.0,7569,799,670,well0067_day13_well.png,0.74489090005362,0.5268537307673998
794,673,1,141.0,7826,506,463,well0673_day01_well.png,0673,0.47173316073483323,0.45494427816330363,673,13,145.0,7656,69,0,well0673_day13_well.png,0.06432724919111363,0.0
795,1086,1,131.0,8740,480,0,well1086_day01_well.png,1086,0.44749390741644257,0.0,1086,13,105.0,11881,10303,9964,well1086_day13_well.png,9.605270266899183,7.835179960248317
796,3042,1,116.0,7826,629,494,well3042_day01_well.png,3042,0.5864034745102966,0.48540491017855725,3042,13,131.0,7055,214,132,well3042_day13_well.png,0.19950770038983065,0.10379804844969669
797,2925,1,120.0,8100,15,0,well2925_day01_well.png,2925,0.01398418460676383,0.0,2925,13,134.0,6970,29,0,well2925_day13_well.png,0.027036090239743408,0.0
798,4204,1,117.0,8004,9,0,well4204_day01_well.png,4204,0.008390510764058298,0.0,4204,13,128.0,8640,224,0,well4204_day13_well.png,0.2088304901276732,0.0
799,3929,1,120.0,7656,14,0,well3929_day01_well.png,3929,0.013051905632979576,0.0,3929,13,126.0,8372,17,0,well3929_day13_well.png,0.015848742554332343,0.0
800,708,1,143.0,8772,1153,1037,well0708_day01_well.png,0708,1.0749176567732464,1.0189572709618702,708,13,145.0,7917,4196,3700,well0708_day13_well.png,3.9118425739987357,2.909490751999074
801,4727,1,118.0,8096,9,0,well4727_day01_well.png,4727,0.008390510764058298,0.0,4727,13,126.0,7917,162,0,well4727_day13_well.png,0.15102919375304938,0.0
802,1336,1,119.0,9396,41,0,well1336_day01_well.png,1336,0.03822343792515447,0.0,1336,13,130.0,8366,172,0,well1336_day13_well.png,0.16035198349089191,0.0
803,1997,1,120.0,8099,240,0,well1997_day01_well.png,1997,0.22374695370822129,0.0,1997,13,133.0,6720,193,93,well1997_day13_well.png,0.1799298419403613,0.07313044322592267
804,2483,1,119.0,7917,11,0,well2483_day01_well.png,2483,0.010255068711626809,0.0,2483,13,132.0,8352,344,251,well2483_day13_well.png,0.32070396698178383,0.19737356182480204
805,4782,1,116.0,8372,135,0,well4782_day01_well.png,4782,0.1258576614608745,0.0,4782,13,126.0,8544,555,171,well4782_day13_well.png,0.5174148304502617,0.13446565367347071
806,1193,1,126.0,8463,42,0,well1193_day01_well.png,1193,0.03915571689893873,0.0,1193,13,127.0,8640,323,0,well1193_day13_well.png,0.3011261085323145,0.0
807,3477,1,117.0,9500,0,0,well3477_day01_well.png,3477,0.0,0.0,3477,13,128.0,8550,221,0,well3477_day13_well.png,0.20603365320632044,0.0
808,1109,1,133.0,6720,151,85,well1109_day01_well.png,1109,0.14077412504142256,0.08352108778375984,1109,13,133.0,6885,170,0,well1109_day13_well.png,0.15848742554332343,0.0
809,1429,1,128.0,8730,210,0,well1429_day01_well.png,1429,0.19577858449469362,0.0,1429,13,130.0,8832,771,93,well1429_day13_well.png,0.718787088787661,0.07313044322592267
810,4763,1,117.0,8277,12,0,well4763_day01_well.png,4763,0.011187347685411065,0.0,4763,13,127.0,8645,143,0,well4763_day13_well.png,0.1333158932511485,0.0
811,2647,1,119.0,7832,20,0,well2647_day01_well.png,2647,0.01864557947568511,0.0,2647,13,130.0,8281,68,0,well2647_day13_well.png,0.06339497021732937,0.0
812,4163,1,116.0,8008,3043,2972,well4163_day01_well.png,4163,2.836924917225489,2.920290269333344,4163,13,125.0,8188,462,256,well4163_day13_well.png,0.430712885888326,0.20130530608426025
813,1018,1,130.0,9800,846,440,well1018_day01_well.png,1018,0.7887080118214801,0.432344454410051,1018,13,132.0,7140,1826,1464,well1018_day13_well.png,1.7023414061300504,1.1512147191693634
814,1174,1,127.0,8648,1,0,well1174_day01_well.png,1174,0.0009322789737842554,0.0,1174,13,128.0,9579,3,0,well1174_day13_well.png,0.0027968369213527662,0.0
815,2515,1,121.0,8190,26,0,well2515_day01_well.png,2515,0.02423925331839064,0.0,2515,13,131.0,10500,826,600,well2515_day13_well.png,0.770062432345795,0.471809311134985
816,4327,1,118.0,7830,35,0,well4327_day01_well.png,4327,0.032629764082448935,0.0,4327,13,128.0,8460,31,0,well4327_day13_well.png,0.028900648187311917,0.0
817,2728,1,120.0,8091,474,342,well2728_day01_well.png,2728,0.44190023357373703,0.33604955320053964,2728,13,129.0,8550,419,234,well2728_day13_well.png,0.390624890015603,0.18400563134264414
818,4073,1,117.0,8004,282,0,well4073_day01_well.png,4073,0.26290267060716,0.0,4073,13,129.0,8730,1909,1719,well4073_day13_well.png,1.7797205609541435,1.351733676401732
819,1372,1,125.0,8556,26,0,well1372_day01_well.png,1372,0.02423925331839064,0.0,1372,13,130.0,8930,47,0,well1372_day13_well.png,0.043817111767860004,0.0
820,3603,1,120.0,7920,1943,1894,well3603_day01_well.png,3603,1.8114180460628082,1.8610463560287194,3603,13,131.0,6320,82,0,well3603_day13_well.png,0.07644687585030895,0.0
821,2296,1,117.0,8008,7,0,well2296_day01_well.png,2296,0.006525952816489788,0.0,2296,13,128.0,8550,13,0,well2296_day13_well.png,0.01211962665919532,0.0
822,678,1,140.0,7735,523,501,well0678_day01_well.png,0678,0.48758190328916556,0.49228311740780806,678,13,138.0,8670,3076,2706,well0678_day13_well.png,2.8676901233603695,2.1278599932187823
823,2037,1,119.0,9405,431,222,well2037_day01_well.png,2037,0.4018122377010141,0.2181374292705257,2037,13,131.0,8190,140,0,well2037_day13_well.png,0.13051905632979574,0.0
824,3037,1,118.0,8188,4,0,well3037_day01_well.png,3037,0.0037291158951370217,0.0,3037,13,128.0,8455,115,0,well3037_day13_well.png,0.10721208198518938,0.0
825,1464,1,136.0,6888,46,0,well1464_day01_well.png,1464,0.04288483279407575,0.0,1464,13,138.0,7225,297,235,well1464_day13_well.png,0.27688685521392387,0.18479198019453577
826,1279,1,117.0,7656,12,0,well1279_day01_well.png,1279,0.011187347685411065,0.0,1279,13,130.0,8550,387,290,well1279_day13_well.png,0.3607919628545068,0.22804116704857608
827,2466,1,119.0,7560,17,0,well2466_day01_well.png,2466,0.015848742554332343,0.0,2466,13,132.0,8272,29,0,well2466_day13_well.png,0.027036090239743408,0.0
828,2366,1,118.0,8280,294,196,well2366_day01_well.png,2366,0.27409001829257107,0.1925898024190227,2366,13,126.0,8536,121,0,well2366_day13_well.png,0.1128057558278949,0.0
829,2137,1,119.0,8099,690,611,well2137_day01_well.png,2137,0.6432724919111362,0.6003692310103208,2137,13,130.0,8736,2072,2024,well2137_day13_well.png,1.9316820336809772,1.5915700762286826
830,2839,1,118.0,8010,272,233,well2839_day01_well.png,2839,0.2535798808693175,0.228946040630777,2839,13,127.0,8370,1120,569,well2839_day13_well.png,1.044152450638366,0.44743249672634405
831,182,1,147.0,7743,43,0,well0182_day01_well.png,0182,0.04008799587272298,0.0,182,13,154.0,8272,143,0,well0182_day13_well.png,0.1333158932511485,0.0
832,226,1,147.0,10500,47,0,well0226_day01_well.png,0226,0.043817111767860004,0.0,226,13,150.0,7832,203,0,well0226_day13_well.png,0.18925263167820383,0.0
833,3345,1,118.0,8096,420,393,well3345_day01_well.png,3345,0.39155716898938725,0.3861622058707955,3345,13,128.0,8742,210,0,well3345_day13_well.png,0.19577858449469362,0.0
834,3784,1,122.0,8099,5,0,well3784_day01_well.png,3784,0.004661394868921277,0.0,3784,13,130.0,8464,692,550,well3784_day13_well.png,0.6451370498587047,0.4324918685404029
835,4619,1,117.0,12995,2155,1863,well4619_day01_well.png,4619,2.00906118850507,1.8305857240134658,4619,13,128.0,8455,1063,336,well4619_day13_well.png,0.9910125491326635,0.2642132142355916
836,2616,1,121.0,9646,8,0,well2616_day01_well.png,2616,0.007458231790274043,0.0,2616,13,130.0,8188,140,0,well2616_day13_well.png,0.13051905632979574,0.0
837,1996,1,121.0,8277,76,0,well1996_day01_well.png,1996,0.07085320200760341,0.0,1996,13,134.0,6804,167,0,well1996_day13_well.png,0.15569058862197066,0.0
838,2318,1,117.0,9720,21,0,well2318_day01_well.png,2318,0.019577858449469365,0.0,2318,13,129.0,8930,33,0,well2318_day13_well.png,0.03076520613488043,0.0
839,3563,1,117.0,8277,3,0,well3563_day01_well.png,3563,0.0027968369213527662,0.0,3563,13,127.0,8827,675,603,well3563_day13_well.png,0.6292883073043724,0.4741683576906599
840,1805,1,133.0,6885,2357,2112,well1805_day01_well.png,1805,2.19738154120949,2.0752533811682445,1805,13,134.0,8051,473,237,well1805_day13_well.png,0.4409679545999528,0.18636467789831906
841,1155,1,126.0,9672,398,199,well1155_day01_well.png,1155,0.37104703156613367,0.19553760551727306,1155,13,129.0,8190,195,0,well1155_day13_well.png,0.1817943998879298,0.0
842,4293,1,116.0,8184,9,0,well4293_day01_well.png,4293,0.008390510764058298,0.0,4293,13,127.0,8827,782,72,well4293_day13_well.png,0.7290421574992877,0.056617117336198196
843,290,1,148.0,7565,7,0,well0290_day01_well.png,0290,0.006525952816489788,0.0,290,13,144.0,7656,10,0,well0290_day13_well.png,0.009322789737842554,0.0
844,1584,1,137.0,6966,170,0,well1584_day01_well.png,1584,0.15848742554332343,0.0,1584,13,136.0,6970,231,103,well1584_day13_well.png,0.215356442944163,0.08099393174483908
845,52,1,147.0,7656,35,0,well0052_day01_well.png,0052,0.032629764082448935,0.0,52,13,133.0,6552,513,291,well0052_day13_well.png,0.478259113551323,0.2288275159004677
846,4164,1,117.0,7832,33,0,well4164_day01_well.png,4164,0.03076520613488043,0.0,4164,13,128.0,8099,71,0,well4164_day13_well.png,0.06619180713868213,0.0
847,2295,1,117.0,8633,11,0,well2295_day01_well.png,2295,0.010255068711626809,0.0,2295,13,128.0,8463,38,0,well2295_day13_well.png,0.035426601003801704,0.0
848,990,1,134.0,7392,1353,1285,well0990_day01_well.png,0990,1.2613734515300976,1.262642327083899,990,13,133.0,7225,296,69,well0990_day13_well.png,0.2759545762401396,0.05425807078052327
849,4373,1,116.0,8004,20,0,well4373_day01_well.png,4373,0.01864557947568511,0.0,4373,13,126.0,9100,901,404,well4373_day13_well.png,0.8399833553796141,0.3176849361642232
850,468,1,143.0,7560,435,386,well0468_day01_well.png,0468,0.4055413535961511,0.3792839986415447,468,13,148.0,8004,425,0,well0468_day13_well.png,0.39621856385830856,0.0
851,573,1,143.0,7820,162,0,well0573_day01_well.png,0573,0.15102919375304938,0.0,573,13,143.0,7650,158,78,well0573_day13_well.png,0.14730007785791235,0.06133521044754805
852,3803,1,122.0,8099,23,0,well3803_day01_well.png,3803,0.021442416397037874,0.0,3803,13,132.0,8648,359,0,well3803_day13_well.png,0.3346881515885477,0.0
853,170,1,149.0,7830,42,0,well0170_day01_well.png,0170,0.03915571689893873,0.0,170,13,141.0,7654,37,0,well0170_day13_well.png,0.03449432203001745,0.0
854,3219,1,116.0,9191,23,0,well3219_day01_well.png,3219,0.021442416397037874,0.0,3219,13,125.0,8455,292,108,well3219_day13_well.png,0.27222546034500256,0.08492567600429729
855,3433,1,118.0,8633,15,0,well3433_day01_well.png,3433,0.01398418460676383,0.0,3433,13,128.0,8556,23,0,well3433_day13_well.png,0.021442416397037874,0.0
856,2986,1,118.0,8924,34,0,well2986_day01_well.png,2986,0.031697485108664686,0.0,2986,13,129.0,8836,2638,2249,well2986_day13_well.png,2.459351932842866,1.768498567904302
857,2729,1,119.0,8091,72,0,well2729_day01_well.png,2729,0.06712408611246638,0.0,2729,13,128.0,8640,1018,627,well2729_day13_well.png,0.949059995312372,0.4930407301360593
858,1149,1,131.0,8460,173,0,well1149_day01_well.png,1149,0.16128426246467617,0.0,1149,13,131.0,8370,382,155,well1149_day13_well.png,0.35613056798558557,0.12188407204320445
859,4638,1,117.0,9506,423,143,well4638_day01_well.png,4638,0.39435400591074005,0.14051194768326655,4638,13,127.0,8448,1146,875,well4638_day13_well.png,1.0683917039567568,0.6880552454051864
860,4167,1,117.0,8188,13,0,well4167_day01_well.png,4167,0.01211962665919532,0.0,4167,13,127.0,9696,143,0,well4167_day13_well.png,0.1333158932511485,0.0
861,3274,1,116.0,8096,6,0,well3274_day01_well.png,3274,0.0055936738427055325,0.0,3274,13,127.0,8835,103,0,well3274_day13_well.png,0.0960247342997783,0.0
862,911,1,135.0,7056,47,0,well0911_day01_well.png,0911,0.043817111767860004,0.0,911,13,137.0,7225,143,0,well0911_day13_well.png,0.1333158932511485,0.0
863,4031,1,117.0,7832,17,0,well4031_day01_well.png,4031,0.015848742554332343,0.0,4031,13,121.0,8010,15,0,well4031_day13_well.png,0.01398418460676383,0.0
864,3316,1,118.0,8099,11,0,well3316_day01_well.png,3316,0.010255068711626809,0.0,3316,13,127.0,8740,279,83,well3316_day13_well.png,0.26010583368580725,0.06526695470700625
865,2065,1,129.0,8742,42,0,well2065_day01_well.png,2065,0.03915571689893873,0.0,2065,13,132.0,9870,142,0,well2065_day13_well.png,0.13238361427736425,0.0
866,2212,1,119.0,8280,135,0,well2212_day01_well.png,2212,0.1258576614608745,0.0,2212,13,129.0,8460,135,0,well2212_day13_well.png,0.1258576614608745,0.0
867,3904,1,120.0,7920,4,0,well3904_day01_well.png,3904,0.0037291158951370217,0.0,3904,13,130.0,8463,6,0,well3904_day13_well.png,0.0055936738427055325,0.0
868,4069,1,118.0,8004,60,0,well4069_day01_well.png,4069,0.05593673842705532,0.0,4069,13,129.0,8455,962,442,well4069_day13_well.png,0.8968523727804537,0.3475661925361056
869,3871,1,91.0,12168,2195,1732,well3871_day01_well.png,3871,2.0463523474564407,1.7018649887232007,3871,13,128.0,8190,314,186,well3871_day13_well.png,0.2927355977682562,0.14626088645184535
870,2528,1,120.0,8188,266,109,well2528_day01_well.png,2528,0.24798620702661192,0.10710351256976262,2528,13,133.0,6320,185,0,well2528_day13_well.png,0.17247161015008725,0.0
871,82,1,145.0,7830,15,0,well0082_day01_well.png,0082,0.01398418460676383,0.0,82,13,148.0,8280,147,0,well0082_day13_well.png,0.13704500914628553,0.0
872,3469,1,118.0,8372,3,0,well3469_day01_well.png,3469,0.0027968369213527662,0.0,3469,13,127.0,8648,5,0,well3469_day13_well.png,0.004661394868921277,0.0
873,3594,1,117.0,8463,6,0,well3594_day01_well.png,3594,0.0055936738427055325,0.0,3594,13,126.0,8281,30,0,well3594_day13_well.png,0.02796836921352766,0.0
874,1991,1,125.0,8360,4,0,well1991_day01_well.png,1991,0.0037291158951370217,0.0,1991,13,134.0,6720,42,0,well1991_day13_well.png,0.03915571689893873,0.0
875,3080,1,117.0,8010,27,0,well3080_day01_well.png,3080,0.025171532292174895,0.0,3080,13,131.0,8448,1063,451,well3080_day13_well.png,0.9910125491326635,0.3546433322031304
876,4210,1,117.0,8099,321,25,well4210_day01_well.png,4210,0.29926155058474596,0.024565025818752896,4210,13,128.0,8372,526,140,well4210_day13_well.png,0.49037874021051836,0.11008883926482983
877,4593,1,117.0,8099,0,0,well4593_day01_well.png,4593,0.0,0.0,4593,13,125.0,8448,1234,824,well4593_day13_well.png,1.150432253649771,0.6479514539587127
878,4567,1,117.0,7830,16,0,well4567_day01_well.png,4567,0.014916463580548087,0.0,4567,13,127.0,8184,49,0,well4567_day13_well.png,0.045681669715428516,0.0
879,480,1,143.0,7480,106,0,well0480_day01_well.png,0480,0.09882157122113107,0.0,480,13,152.0,8091,82,0,well0480_day13_well.png,0.07644687585030895,0.0
880,2590,1,119.0,8190,11,0,well2590_day01_well.png,2590,0.010255068711626809,0.0,2590,13,129.0,9000,10,0,well2590_day13_well.png,0.009322789737842554,0.0
881,3325,1,118.0,8010,13,0,well3325_day01_well.png,3325,0.01211962665919532,0.0,3325,13,128.0,8550,522,385,well3325_day13_well.png,0.48664962431538134,0.302744307978282
882,891,1,134.0,7568,441,395,well0891_day01_well.png,0891,0.4111350274388566,0.38812740793629574,891,13,137.0,7740,1960,1692,well0891_day13_well.png,1.8272667886171405,1.3305022574006575
883,2108,1,126.0,8536,252,176,well2108_day01_well.png,2108,0.23493430139363236,0.1729377817640204,2108,13,131.0,6885,341,127,well2108_day13_well.png,0.3179071300604311,0.09986630419023848
884,580,1,140.0,7224,406,199,well0580_day01_well.png,0580,0.37850526335640766,0.19553760551727306,580,13,151.0,8096,530,25,well0580_day13_well.png,0.49410785610565533,0.01965872129729104
885,4009,1,117.0,7743,558,444,well4009_day01_well.png,4009,0.5202116673716145,0.4362748585410514,4009,13,123.0,8836,2036,1685,well4009_day13_well.png,1.898119990624744,1.324997815437416
886,4757,1,119.0,7990,801,430,well4757_day01_well.png,4757,0.7467554580011886,0.4225184440825498,4757,13,128.0,8075,1142,1099,well4757_day13_well.png,1.0646625880616196,0.8641973882289141
