,condition,well_id,day_0,well_label,image_name_0,has_cell_0,hyst2_area_0,day_1,image_name_1,has_cell_1,hyst2_area_1,day_2,image_name_2,has_cell_2,hyst2_area_2,day_3,image_name_3,has_cell_3,hyst2_area_3,day_4,image_name_4,has_cell_4,hyst2_area_4,day_5,image_name_5,has_cell_5,hyst2_area_5,day_6,image_name_6,has_cell_6,hyst2_area_6,day_7,image_name_7,has_cell_7,hyst2_area_7,day_8,image_name_8,has_cell_8,hyst2_area_8,day_9,image_name_9,has_cell_9,hyst2_area_9,day_10,image_name_10,has_cell_10,hyst2_area_10,day_11,image_name_11,has_cell_11,hyst2_area_11,day_12,image_name_12,has_cell_12,hyst2_area_12,day_13,image_name_13,has_cell_13,hyst2_area_13
194,A1,248,0,0248,well_A1/well0248_day00_well.png,0,0,1,well_A1/well0248_day01_well.png,1,82,2,well_A1/well0248_day02_well.png,0,0,3,well_A1/well0248_day03_well.png,0,0,4,well_A1/well0248_day04_well.png,0,0,5,well_A1/well0248_day05_well.png,1,46,6,well_A1/well0248_day06_well.png,0,0,7,well_A1/well0248_day07_well.png,0,0,8,well_A1/well0248_day08_well.png,0,0,9,well_A1/well0248_day09_well.png,0,0,10,well_A1/well0248_day10_well.png,1,56,11,well_A1/well0248_day11_well.png,0,0,12,well_A1/well0248_day12_well.png,0,0,13,well_A1/well0248_day13_well.png,1,326
195,A1,4201,0,4201,well_A1/well4201_day00_well.png,1,98,1,well_A1/well4201_day01_well.png,0,0,2,well_A1/well4201_day02_well.png,0,0,3,well_A1/well4201_day03_well.png,0,0,4,well_A1/well4201_day04_well.png,0,0,5,well_A1/well4201_day05_well.png,0,0,6,well_A1/well4201_day06_well.png,0,0,7,well_A1/well4201_day07_well.png,0,0,8,well_A1/well4201_day08_well.png,0,0,9,well_A1/well4201_day09_well.png,0,0,10,well_A1/well4201_day10_well.png,0,0,11,well_A1/well4201_day11_well.png,0,0,12,well_A1/well4201_day12_well.png,0,0,13,well_A1/well4201_day13_well.png,0,0
196,C1,2186,0,2186,well_C1/well2186_day00_well.png,0,0,1,well_C1/well2186_day01_well.png,0,0,2,well_C1/well2186_day02_well.png,0,0,3,well_C1/well2186_day03_well.png,0,0,4,well_C1/well2186_day04_well.png,0,0,5,well_C1/well2186_day05_well.png,0,0,6,well_C1/well2186_day06_well.png,0,0,7,well_C1/well2186_day07_well.png,1,3166,8,well_C1/well2186_day08_well.png,0,0,9,well_C1/well2186_day09_well.png,1,1003,10,well_C1/well2186_day10_well.png,1,579,11,well_C1/well2186_day11_well.png,0,0,12,well_C1/well2186_day12_well.png,1,3013,13,well_C1/well2186_day13_well.png,1,123
197,A1,4476,0,4476,well_A1/well4476_day00_well.png,1,3944,1,well_A1/well4476_day01_well.png,1,60,2,well_A1/well4476_day02_well.png,1,196,3,well_A1/well4476_day03_well.png,1,391,4,well_A1/well4476_day04_well.png,1,1321,5,well_A1/well4476_day05_well.png,1,60,6,well_A1/well4476_day06_well.png,0,0,7,well_A1/well4476_day07_well.png,1,137,8,well_A1/well4476_day08_well.png,0,0,9,well_A1/well4476_day09_well.png,1,44,10,well_A1/well4476_day10_well.png,1,1107,11,well_A1/well4476_day11_well.png,1,1433,12,well_A1/well4476_day12_well.png,1,1520,13,well_A1/well4476_day13_well.png,1,1130
198,A1,2625,0,2625,well_A1/well2625_day00_well.png,0,0,1,well_A1/well2625_day01_well.png,1,53,2,well_A1/well2625_day02_well.png,1,215,3,well_A1/well2625_day03_well.png,1,83,4,well_A1/well2625_day04_well.png,1,181,5,well_A1/well2625_day05_well.png,0,0,6,well_A1/well2625_day06_well.png,1,190,7,well_A1/well2625_day07_well.png,1,304,8,well_A1/well2625_day08_well.png,1,174,9,well_A1/well2625_day09_well.png,1,172,10,well_A1/well2625_day10_well.png,1,188,11,well_A1/well2625_day11_well.png,1,191,12,well_A1/well2625_day12_well.png,1,177,13,well_A1/well2625_day13_well.png,1,157
199,A1,3311,0,3311,well_A1/well3311_day00_well.png,0,0,1,well_A1/well3311_day01_well.png,1,177,2,well_A1/well3311_day02_well.png,1,145,3,well_A1/well3311_day03_well.png,1,83,4,well_A1/well3311_day04_well.png,1,367,5,well_A1/well3311_day05_well.png,1,300,6,well_A1/well3311_day06_well.png,1,101,7,well_A1/well3311_day07_well.png,1,296,8,well_A1/well3311_day08_well.png,1,481,9,well_A1/well3311_day09_well.png,1,286,10,well_A1/well3311_day10_well.png,0,0,11,well_A1/well3311_day11_well.png,1,180,12,well_A1/well3311_day12_well.png,1,344,13,well_A1/well3311_day13_well.png,1,376
200,C1,1640,0,1640,well_C1/well1640_day00_well.png,0,0,1,well_C1/well1640_day01_well.png,1,312,2,well_C1/well1640_day02_well.png,0,0,3,well_C1/well1640_day03_well.png,0,0,4,well_C1/well1640_day04_well.png,0,0,5,well_C1/well1640_day05_well.png,1,490,6,well_C1/well1640_day06_well.png,0,0,7,well_C1/well1640_day07_well.png,0,0,8,well_C1/well1640_day08_well.png,0,0,9,well_C1/well1640_day09_well.png,0,0,10,well_C1/well1640_day10_well.png,0,0,11,well_C1/well1640_day11_well.png,0,0,12,well_C1/well1640_day12_well.png,1,120,13,well_C1/well1640_day13_well.png,1,193
201,A1,105,0,0105,well_A1/well0105_day00_well.png,0,0,1,well_A1/well0105_day01_well.png,0,0,2,well_A1/well0105_day02_well.png,0,0,3,well_A1/well0105_day03_well.png,0,0,4,well_A1/well0105_day04_well.png,0,0,5,well_A1/well0105_day05_well.png,0,0,6,well_A1/well0105_day06_well.png,0,0,7,well_A1/well0105_day07_well.png,0,0,8,well_A1/well0105_day08_well.png,0,0,9,well_A1/well0105_day09_well.png,0,0,10,well_A1/well0105_day10_well.png,0,0,11,well_A1/well0105_day11_well.png,0,0,12,well_A1/well0105_day12_well.png,1,394,13,well_A1/well0105_day13_well.png,1,922
202,A1,2632,0,2632,well_A1/well2632_day00_well.png,0,0,1,well_A1/well2632_day01_well.png,0,0,2,well_A1/well2632_day02_well.png,0,0,3,well_A1/well2632_day03_well.png,0,0,4,well_A1/well2632_day04_well.png,0,0,5,well_A1/well2632_day05_well.png,0,0,6,well_A1/well2632_day06_well.png,0,0,7,well_A1/well2632_day07_well.png,0,0,8,well_A1/well2632_day08_well.png,0,0,9,well_A1/well2632_day09_well.png,0,0,10,well_A1/well2632_day10_well.png,0,0,11,well_A1/well2632_day11_well.png,0,0,12,well_A1/well2632_day12_well.png,0,0,13,well_A1/well2632_day13_well.png,1,117
203,A2,884,0,0884,well_A2/well0884_day00_well.png,1,3523,1,well_A2/well0884_day01_well.png,1,3409,2,well_A2/well0884_day02_well.png,1,3546,3,well_A2/well0884_day03_well.png,1,3168,4,well_A2/well0884_day04_well.png,1,3280,5,well_A2/well0884_day05_well.png,1,3835,6,well_A2/well0884_day06_well.png,1,3290,7,well_A2/well0884_day07_well.png,1,3859,8,well_A2/well0884_day08_well.png,1,3233,9,well_A2/well0884_day09_well.png,1,3452,10,well_A2/well0884_day10_well.png,1,4072,11,well_A2/well0884_day11_well.png,1,4209,12,well_A2/well0884_day12_well.png,1,4795,13,well_A2/well0884_day13_well.png,1,5337
204,A1,3225,0,3225,well_A1/well3225_day00_well.png,0,0,1,well_A1/well3225_day01_well.png,0,0,2,well_A1/well3225_day02_well.png,0,0,3,well_A1/well3225_day03_well.png,0,0,4,well_A1/well3225_day04_well.png,0,0,5,well_A1/well3225_day05_well.png,0,0,6,well_A1/well3225_day06_well.png,0,0,7,well_A1/well3225_day07_well.png,0,0,8,well_A1/well3225_day08_well.png,0,0,9,well_A1/well3225_day09_well.png,0,0,10,well_A1/well3225_day10_well.png,0,0,11,well_A1/well3225_day11_well.png,0,0,12,well_A1/well3225_day12_well.png,0,0,13,well_A1/well3225_day13_well.png,1,187
205,A1,2307,0,2307,well_A1/well2307_day00_well.png,0,0,1,well_A1/well2307_day01_well.png,0,0,2,well_A1/well2307_day02_well.png,0,0,3,well_A1/well2307_day03_well.png,0,0,4,well_A1/well2307_day04_well.png,0,0,5,well_A1/well2307_day05_well.png,0,0,6,well_A1/well2307_day06_well.png,0,0,7,well_A1/well2307_day07_well.png,0,0,8,well_A1/well2307_day08_well.png,0,0,9,well_A1/well2307_day09_well.png,0,0,10,well_A1/well2307_day10_well.png,0,0,11,well_A1/well2307_day11_well.png,0,0,12,well_A1/well2307_day12_well.png,0,0,13,well_A1/well2307_day13_well.png,1,107
206,A1,2202,0,2202,well_A1/well2202_day00_well.png,0,0,1,well_A1/well2202_day01_well.png,0,0,2,well_A1/well2202_day02_well.png,1,28,3,well_A1/well2202_day03_well.png,0,0,4,well_A1/well2202_day04_well.png,1,125,5,well_A1/well2202_day05_well.png,0,0,6,well_A1/well2202_day06_well.png,0,0,7,well_A1/well2202_day07_well.png,1,123,8,well_A1/well2202_day08_well.png,1,118,9,well_A1/well2202_day09_well.png,1,108,10,well_A1/well2202_day10_well.png,0,0,11,well_A1/well2202_day11_well.png,1,93,12,well_A1/well2202_day12_well.png,1,116,13,well_A1/well2202_day13_well.png,0,0
207,A1,2700,0,2700,well_A1/well2700_day00_well.png,0,0,1,well_A1/well2700_day01_well.png,1,382,2,well_A1/well2700_day02_well.png,1,457,3,well_A1/well2700_day03_well.png,1,418,4,well_A1/well2700_day04_well.png,1,565,5,well_A1/well2700_day05_well.png,0,0,6,well_A1/well2700_day06_well.png,1,423,7,well_A1/well2700_day07_well.png,0,0,8,well_A1/well2700_day08_well.png,0,0,9,well_A1/well2700_day09_well.png,0,0,10,well_A1/well2700_day10_well.png,0,0,11,well_A1/well2700_day11_well.png,0,0,12,well_A1/well2700_day12_well.png,0,0,13,well_A1/well2700_day13_well.png,1,149
208,A1,1965,0,1965,well_A1/well1965_day00_well.png,0,0,1,well_A1/well1965_day01_well.png,0,0,2,well_A1/well1965_day02_well.png,0,0,3,well_A1/well1965_day03_well.png,0,0,4,well_A1/well1965_day04_well.png,0,0,5,well_A1/well1965_day05_well.png,0,0,6,well_A1/well1965_day06_well.png,0,0,7,well_A1/well1965_day07_well.png,0,0,8,well_A1/well1965_day08_well.png,0,0,9,well_A1/well1965_day09_well.png,0,0,10,well_A1/well1965_day10_well.png,0,0,11,well_A1/well1965_day11_well.png,0,0,12,well_A1/well1965_day12_well.png,0,0,13,well_A1/well1965_day13_well.png,1,152
209,A1,3862,0,3862,well_A1/well3862_day00_well.png,1,1091,1,well_A1/well3862_day01_well.png,0,0,2,well_A1/well3862_day02_well.png,0,0,3,well_A1/well3862_day03_well.png,0,0,4,well_A1/well3862_day04_well.png,0,0,5,well_A1/well3862_day05_well.png,0,0,6,well_A1/well3862_day06_well.png,0,0,7,well_A1/well3862_day07_well.png,0,0,8,well_A1/well3862_day08_well.png,0,0,9,well_A1/well3862_day09_well.png,0,0,10,well_A1/well3862_day10_well.png,0,0,11,well_A1/well3862_day11_well.png,0,0,12,well_A1/well3862_day12_well.png,0,0,13,well_A1/well3862_day13_well.png,0,0
210,C1,935,0,0935,well_C1/well0935_day00_well.png,0,0,1,well_C1/well0935_day01_well.png,0,0,2,well_C1/well0935_day02_well.png,0,0,3,well_C1/well0935_day03_well.png,0,0,4,well_C1/well0935_day04_well.png,1,2669,5,well_C1/well0935_day05_well.png,0,0,6,well_C1/well0935_day06_well.png,0,0,7,well_C1/well0935_day07_well.png,0,0,8,well_C1/well0935_day08_well.png,0,0,9,well_C1/well0935_day09_well.png,0,0,10,well_C1/well0935_day10_well.png,0,0,11,well_C1/well0935_day11_well.png,0,0,12,well_C1/well0935_day12_well.png,0,0,13,well_C1/well0935_day13_well.png,1,2221
211,A2,2280,0,2280,well_A2/well2280_day00_well.png,1,3406,1,well_A2/well2280_day01_well.png,1,3528,2,well_A2/well2280_day02_well.png,1,3507,3,well_A2/well2280_day03_well.png,1,3515,4,well_A2/well2280_day04_well.png,1,3275,5,well_A2/well2280_day05_well.png,1,3784,6,well_A2/well2280_day06_well.png,1,3393,7,well_A2/well2280_day07_well.png,1,3490,8,well_A2/well2280_day08_well.png,1,3385,9,well_A2/well2280_day09_well.png,1,3179,10,well_A2/well2280_day10_well.png,1,3530,11,well_A2/well2280_day11_well.png,1,3870,12,well_A2/well2280_day12_well.png,1,3454,13,well_A2/well2280_day13_well.png,1,3606
212,A2,3427,0,3427,well_A2/well3427_day00_well.png,1,1659,1,well_A2/well3427_day01_well.png,1,893,2,well_A2/well3427_day02_well.png,1,1440,3,well_A2/well3427_day03_well.png,1,931,4,well_A2/well3427_day04_well.png,1,619,5,well_A2/well3427_day05_well.png,1,1890,6,well_A2/well3427_day06_well.png,1,1538,7,well_A2/well3427_day07_well.png,1,1947,8,well_A2/well3427_day08_well.png,1,2257,9,well_A2/well3427_day09_well.png,1,626,10,well_A2/well3427_day10_well.png,1,1927,11,well_A2/well3427_day11_well.png,1,873,12,well_A2/well3427_day12_well.png,1,1934,13,well_A2/well3427_day13_well.png,1,2209
213,C1,2209,0,2209,well_C1/well2209_day00_well.png,1,1224,1,well_C1/well2209_day01_well.png,1,446,2,well_C1/well2209_day02_well.png,1,1139,3,well_C1/well2209_day03_well.png,1,999,4,well_C1/well2209_day04_well.png,1,787,5,well_C1/well2209_day05_well.png,1,619,6,well_C1/well2209_day06_well.png,1,919,7,well_C1/well2209_day07_well.png,1,711,8,well_C1/well2209_day08_well.png,1,519,9,well_C1/well2209_day09_well.png,1,1687,10,well_C1/well2209_day10_well.png,1,988,11,well_C1/well2209_day11_well.png,1,2114,12,well_C1/well2209_day12_well.png,1,2708,13,well_C1/well2209_day13_well.png,1,2475
214,A1,1619,0,1619,well_A1/well1619_day00_well.png,1,1523,1,well_A1/well1619_day01_well.png,0,0,2,well_A1/well1619_day02_well.png,0,0,3,well_A1/well1619_day03_well.png,0,0,4,well_A1/well1619_day04_well.png,1,276,5,well_A1/well1619_day05_well.png,0,0,6,well_A1/well1619_day06_well.png,0,0,7,well_A1/well1619_day07_well.png,0,0,8,well_A1/well1619_day08_well.png,0,0,9,well_A1/well1619_day09_well.png,1,302,10,well_A1/well1619_day10_well.png,1,249,11,well_A1/well1619_day11_well.png,1,164,12,well_A1/well1619_day12_well.png,0,0,13,well_A1/well1619_day13_well.png,1,279
215,A1,1069,0,1069,well_A1/well1069_day00_well.png,0,0,1,well_A1/well1069_day01_well.png,0,0,2,well_A1/well1069_day02_well.png,0,0,3,well_A1/well1069_day03_well.png,0,0,4,well_A1/well1069_day04_well.png,0,0,5,well_A1/well1069_day05_well.png,0,0,6,well_A1/well1069_day06_well.png,0,0,7,well_A1/well1069_day07_well.png,0,0,8,well_A1/well1069_day08_well.png,0,0,9,well_A1/well1069_day09_well.png,1,104,10,well_A1/well1069_day10_well.png,1,128,11,well_A1/well1069_day11_well.png,0,0,12,well_A1/well1069_day12_well.png,0,0,13,well_A1/well1069_day13_well.png,0,0
216,A1,2186,0,2186,well_A1/well2186_day00_well.png,0,0,1,well_A1/well2186_day01_well.png,0,0,2,well_A1/well2186_day02_well.png,0,0,3,well_A1/well2186_day03_well.png,0,0,4,well_A1/well2186_day04_well.png,0,0,5,well_A1/well2186_day05_well.png,0,0,6,well_A1/well2186_day06_well.png,0,0,7,well_A1/well2186_day07_well.png,1,399,8,well_A1/well2186_day08_well.png,0,0,9,well_A1/well2186_day09_well.png,0,0,10,well_A1/well2186_day10_well.png,0,0,11,well_A1/well2186_day11_well.png,0,0,12,well_A1/well2186_day12_well.png,0,0,13,well_A1/well2186_day13_well.png,0,0
217,A1,472,0,0472,well_A1/well0472_day00_well.png,1,2370,1,well_A1/well0472_day01_well.png,0,0,2,well_A1/well0472_day02_well.png,0,0,3,well_A1/well0472_day03_well.png,0,0,4,well_A1/well0472_day04_well.png,0,0,5,well_A1/well0472_day05_well.png,0,0,6,well_A1/well0472_day06_well.png,0,0,7,well_A1/well0472_day07_well.png,0,0,8,well_A1/well0472_day08_well.png,0,0,9,well_A1/well0472_day09_well.png,1,394,10,well_A1/well0472_day10_well.png,0,0,11,well_A1/well0472_day11_well.png,0,0,12,well_A1/well0472_day12_well.png,0,0,13,well_A1/well0472_day13_well.png,0,0
218,C1,2002,0,2002,well_C1/well2002_day00_well.png,1,720,1,well_C1/well2002_day01_well.png,0,0,2,well_C1/well2002_day02_well.png,0,0,3,well_C1/well2002_day03_well.png,0,0,4,well_C1/well2002_day04_well.png,0,0,5,well_C1/well2002_day05_well.png,0,0,6,well_C1/well2002_day06_well.png,0,0,7,well_C1/well2002_day07_well.png,0,0,8,well_C1/well2002_day08_well.png,0,0,9,well_C1/well2002_day09_well.png,0,0,10,well_C1/well2002_day10_well.png,0,0,11,well_C1/well2002_day11_well.png,0,0,12,well_C1/well2002_day12_well.png,0,0,13,well_C1/well2002_day13_well.png,0,0
219,C1,605,0,0605,well_C1/well0605_day00_well.png,1,140,1,well_C1/well0605_day01_well.png,1,3010,2,well_C1/well0605_day02_well.png,1,1266,3,well_C1/well0605_day03_well.png,0,0,4,well_C1/well0605_day04_well.png,0,0,5,well_C1/well0605_day05_well.png,0,0,6,well_C1/well0605_day06_well.png,0,0,7,well_C1/well0605_day07_well.png,0,0,8,well_C1/well0605_day08_well.png,0,0,9,well_C1/well0605_day09_well.png,0,0,10,well_C1/well0605_day10_well.png,0,0,11,well_C1/well0605_day11_well.png,0,0,12,well_C1/well0605_day12_well.png,0,0,13,well_C1/well0605_day13_well.png,0,0
220,A1,862,0,0862,well_A1/well0862_day00_well.png,0,0,1,well_A1/well0862_day01_well.png,1,1439,2,well_A1/well0862_day02_well.png,1,601,3,well_A1/well0862_day03_well.png,1,1401,4,well_A1/well0862_day04_well.png,1,2859,5,well_A1/well0862_day05_well.png,1,3742,6,well_A1/well0862_day06_well.png,1,1754,7,well_A1/well0862_day07_well.png,1,2347,8,well_A1/well0862_day08_well.png,1,2291,9,well_A1/well0862_day09_well.png,1,2051,10,well_A1/well0862_day10_well.png,1,3516,11,well_A1/well0862_day11_well.png,1,2408,12,well_A1/well0862_day12_well.png,1,2035,13,well_A1/well0862_day13_well.png,1,1106
221,A1,1395,0,1395,well_A1/well1395_day00_well.png,1,3743,1,well_A1/well1395_day01_well.png,0,0,2,well_A1/well1395_day02_well.png,0,0,3,well_A1/well1395_day03_well.png,0,0,4,well_A1/well1395_day04_well.png,0,0,5,well_A1/well1395_day05_well.png,0,0,6,well_A1/well1395_day06_well.png,0,0,7,well_A1/well1395_day07_well.png,0,0,8,well_A1/well1395_day08_well.png,0,0,9,well_A1/well1395_day09_well.png,0,0,10,well_A1/well1395_day10_well.png,0,0,11,well_A1/well1395_day11_well.png,0,0,12,well_A1/well1395_day12_well.png,0,0,13,well_A1/well1395_day13_well.png,0,0
222,A1,955,0,0955,well_A1/well0955_day00_well.png,1,2587,1,well_A1/well0955_day01_well.png,1,138,2,well_A1/well0955_day02_well.png,1,25,3,well_A1/well0955_day03_well.png,1,1269,4,well_A1/well0955_day04_well.png,1,1019,5,well_A1/well0955_day05_well.png,1,1400,6,well_A1/well0955_day06_well.png,0,0,7,well_A1/well0955_day07_well.png,0,0,8,well_A1/well0955_day08_well.png,1,49,9,well_A1/well0955_day09_well.png,1,540,10,well_A1/well0955_day10_well.png,1,134,11,well_A1/well0955_day11_well.png,0,0,12,well_A1/well0955_day12_well.png,1,25,13,well_A1/well0955_day13_well.png,0,0
223,A1,994,0,0994,well_A1/well0994_day00_well.png,1,2033,1,well_A1/well0994_day01_well.png,0,0,2,well_A1/well0994_day02_well.png,1,115,3,well_A1/well0994_day03_well.png,1,116,4,well_A1/well0994_day04_well.png,0,0,5,well_A1/well0994_day05_well.png,1,1203,6,well_A1/well0994_day06_well.png,0,0,7,well_A1/well0994_day07_well.png,0,0,8,well_A1/well0994_day08_well.png,0,0,9,well_A1/well0994_day09_well.png,1,379,10,well_A1/well0994_day10_well.png,1,402,11,well_A1/well0994_day11_well.png,0,0,12,well_A1/well0994_day12_well.png,1,437,13,well_A1/well0994_day13_well.png,1,437
224,A1,2018,0,2018,well_A1/well2018_day00_well.png,0,0,1,well_A1/well2018_day01_well.png,1,475,2,well_A1/well2018_day02_well.png,1,601,3,well_A1/well2018_day03_well.png,1,224,4,well_A1/well2018_day04_well.png,1,1223,5,well_A1/well2018_day05_well.png,1,1285,6,well_A1/well2018_day06_well.png,1,1079,7,well_A1/well2018_day07_well.png,1,1607,8,well_A1/well2018_day08_well.png,1,2232,9,well_A1/well2018_day09_well.png,1,2105,10,well_A1/well2018_day10_well.png,1,1666,11,well_A1/well2018_day11_well.png,1,5795,12,well_A1/well2018_day12_well.png,1,2575,13,well_A1/well2018_day13_well.png,1,942
225,A2,2969,0,2969,well_A2/well2969_day00_well.png,1,2183,1,well_A2/well2969_day01_well.png,1,1293,2,well_A2/well2969_day02_well.png,1,1953,3,well_A2/well2969_day03_well.png,1,1650,4,well_A2/well2969_day04_well.png,1,1317,5,well_A2/well2969_day05_well.png,1,1912,6,well_A2/well2969_day06_well.png,1,2167,7,well_A2/well2969_day07_well.png,1,2513,8,well_A2/well2969_day08_well.png,1,2109,9,well_A2/well2969_day09_well.png,1,1845,10,well_A2/well2969_day10_well.png,1,1745,11,well_A2/well2969_day11_well.png,1,1651,12,well_A2/well2969_day12_well.png,1,1893,13,well_A2/well2969_day13_well.png,1,2408
226,A1,1878,0,1878,well_A1/well1878_day00_well.png,0,0,1,well_A1/well1878_day01_well.png,0,0,2,well_A1/well1878_day02_well.png,1,245,3,well_A1/well1878_day03_well.png,1,327,4,well_A1/well1878_day04_well.png,1,275,5,well_A1/well1878_day05_well.png,1,282,6,well_A1/well1878_day06_well.png,1,250,7,well_A1/well1878_day07_well.png,1,1185,8,well_A1/well1878_day08_well.png,1,196,9,well_A1/well1878_day09_well.png,1,332,10,well_A1/well1878_day10_well.png,1,1450,11,well_A1/well1878_day11_well.png,1,692,12,well_A1/well1878_day12_well.png,1,849,13,well_A1/well1878_day13_well.png,1,670
227,C1,1520,0,1520,well_C1/well1520_day00_well.png,0,0,1,well_C1/well1520_day01_well.png,0,0,2,well_C1/well1520_day02_well.png,0,0,3,well_C1/well1520_day03_well.png,0,0,4,well_C1/well1520_day04_well.png,0,0,5,well_C1/well1520_day05_well.png,1,509,6,well_C1/well1520_day06_well.png,1,458,7,well_C1/well1520_day07_well.png,1,413,8,well_C1/well1520_day08_well.png,1,340,9,well_C1/well1520_day09_well.png,1,308,10,well_C1/well1520_day10_well.png,1,384,11,well_C1/well1520_day11_well.png,1,531,12,well_C1/well1520_day12_well.png,1,435,13,well_C1/well1520_day13_well.png,1,337
228,A2,1078,0,1078,well_A2/well1078_day00_well.png,1,3611,1,well_A2/well1078_day01_well.png,1,2405,2,well_A2/well1078_day02_well.png,1,2948,3,well_A2/well1078_day03_well.png,1,2479,4,well_A2/well1078_day04_well.png,1,2354,5,well_A2/well1078_day05_well.png,1,3168,6,well_A2/well1078_day06_well.png,1,2830,7,well_A2/well1078_day07_well.png,1,3164,8,well_A2/well1078_day08_well.png,1,3046,9,well_A2/well1078_day09_well.png,1,2725,10,well_A2/well1078_day10_well.png,1,3184,11,well_A2/well1078_day11_well.png,1,3085,12,well_A2/well1078_day12_well.png,1,2936,13,well_A2/well1078_day13_well.png,1,3325
229,C1,196,0,0196,well_C1/well0196_day00_well.png,0,0,1,well_C1/well0196_day01_well.png,0,0,2,well_C1/well0196_day02_well.png,0,0,3,well_C1/well0196_day03_well.png,0,0,4,well_C1/well0196_day04_well.png,0,0,5,well_C1/well0196_day05_well.png,0,0,6,well_C1/well0196_day06_well.png,0,0,7,well_C1/well0196_day07_well.png,0,0,8,well_C1/well0196_day08_well.png,0,0,9,well_C1/well0196_day09_well.png,0,0,10,well_C1/well0196_day10_well.png,0,0,11,well_C1/well0196_day11_well.png,0,0,12,well_C1/well0196_day12_well.png,0,0,13,well_C1/well0196_day13_well.png,0,0
230,C1,504,0,0504,well_C1/well0504_day00_well.png,0,0,1,well_C1/well0504_day01_well.png,0,0,2,well_C1/well0504_day02_well.png,0,0,3,well_C1/well0504_day03_well.png,0,0,4,well_C1/well0504_day04_well.png,0,0,5,well_C1/well0504_day05_well.png,0,0,6,well_C1/well0504_day06_well.png,0,0,7,well_C1/well0504_day07_well.png,0,0,8,well_C1/well0504_day08_well.png,0,0,9,well_C1/well0504_day09_well.png,0,0,10,well_C1/well0504_day10_well.png,0,0,11,well_C1/well0504_day11_well.png,1,83,12,well_C1/well0504_day12_well.png,0,0,13,well_C1/well0504_day13_well.png,0,0
