,well_id_1,day_1,median_pixel_intensity_1,mw_area_shape_1,original_hyst1_area_1,original_hyst2_area_1,image_name_1,well_label,well_id_13,day_13,median_pixel_intensity_13,mw_area_shape_13,original_hyst1_area_13,original_hyst2_area_13,image_name_13,hyst2_area_13
1355,2053,1,121.0,8730,29,0,well2053_day01_well.png,2053,2053,13,132.0,10080,538,444,well2053_day13_well.png,0.3491388902398899
1356,3751,1,121.0,7735,415,225,well3751_day01_well.png,3751,3751,13,132.0,8360,485,432,well3751_day13_well.png,0.3397027040171902
1357,953,1,135.0,7308,262,208,well0953_day01_well.png,0953,953,13,132.0,8281,119,0,well0953_day13_well.png,0.0
1358,3793,1,121.0,7832,1512,1317,well3793_day01_well.png,3793,3793,13,131.0,8099,649,227,well3793_day13_well.png,0.17850118937940318
1359,671,1,143.0,7482,32,0,well0671_day01_well.png,0671,671,13,145.0,7743,40,0,well0671_day13_well.png,0.0
1360,461,1,144.0,7482,68,0,well0461_day01_well.png,0461,461,13,152.0,8184,56,0,well0461_day13_well.png,0.0
1361,3483,1,117.0,8277,1,0,well3483_day01_well.png,3483,3483,13,128.0,8832,8,0,well3483_day13_well.png,0.0
1362,3313,1,118.0,8099,87,0,well3313_day01_well.png,3313,3313,13,127.0,8554,102,0,well3313_day13_well.png,0.0
1363,479,1,139.0,8700,86,0,well0479_day01_well.png,0479,479,13,135.0,7224,1052,704,well0479_day13_well.png,0.5535895917317174
1364,3195,1,118.0,8008,284,256,well3195_day01_well.png,3195,3195,13,128.0,8280,465,412,well3195_day13_well.png,0.32397572697935734
1365,2689,1,118.0,9373,107,0,well2689_day01_well.png,2689,2689,13,130.0,8463,123,0,well2689_day13_well.png,0.0
1366,3500,1,116.0,9951,35,0,well3500_day01_well.png,3500,3500,13,127.0,9792,707,337,well3500_day13_well.png,0.264999563087484
1367,722,1,140.0,7482,660,117,well0722_day01_well.png,0722,722,13,147.0,8184,63,0,well0722_day13_well.png,0.0
1368,1494,1,124.0,8370,90,0,well1494_day01_well.png,1494,1494,13,134.0,6804,185,0,well1494_day13_well.png,0.0
1369,68,1,148.0,8010,46,0,well0068_day01_well.png,0068,68,13,139.0,7480,536,274,well0068_day13_well.png,0.21545958541831045
1370,3505,1,118.0,9360,778,574,well3505_day01_well.png,3505,3505,13,127.0,9894,1566,1163,well3505_day13_well.png,0.914523714749982
1371,2439,1,122.0,8188,21,0,well2439_day01_well.png,2439,2439,13,133.0,6468,113,0,well2439_day13_well.png,0.0
1372,4325,1,115.0,7826,99,65,well4325_day01_well.png,4325,4325,13,125.0,8372,158,86,well4325_day13_well.png,0.06762600126268138
1373,3851,1,114.0,8900,331,115,well3851_day01_well.png,3851,3851,13,129.0,9776,1278,1001,well3851_day13_well.png,0.7871352007435356
1374,2157,1,119.0,8099,132,0,well2157_day01_well.png,2157,2157,13,130.0,8645,94,0,well2157_day13_well.png,0.0
1375,4173,1,118.0,7830,343,0,well4173_day01_well.png,4173,4173,13,129.0,8554,806,197,well4173_day13_well.png,0.15491072382265386
1376,4594,1,116.0,8188,0,0,well4594_day01_well.png,4594,4594,13,126.0,9108,689,199,well4594_day13_well.png,0.15648342152643716
1377,579,1,141.0,7396,111,0,well0579_day01_well.png,0579,579,13,134.0,7055,102,0,well0579_day13_well.png,0.0
1378,529,1,142.0,7304,35,0,well0529_day01_well.png,0529,529,13,145.0,7654,61,0,well0529_day13_well.png,0.0
1379,1608,1,131.0,8544,45,0,well1608_day01_well.png,1608,1608,13,136.0,7224,3113,2848,well1608_day13_well.png,2.2395215301874023
1380,665,1,140.0,7310,60,0,well0665_day01_well.png,0665,665,13,150.0,7832,1229,1038,well0665_day13_well.png,0.8162301082635265
1381,3005,1,119.0,8099,32,0,well3005_day01_well.png,3005,3005,13,131.0,8280,574,322,well3005_day13_well.png,0.2532043303091094
1382,2692,1,119.0,8190,20,0,well2692_day01_well.png,2692,2692,13,130.0,9690,358,0,well2692_day13_well.png,0.0
1383,2423,1,118.0,8008,28,0,well2423_day01_well.png,2423,2423,13,133.0,9720,338,0,well2423_day13_well.png,0.0
1384,1900,1,138.0,7308,373,323,well1900_day01_well.png,1900,1900,13,134.0,6888,613,488,well1900_day13_well.png,0.38373823972312227
1385,1843,1,136.0,8064,31,0,well1843_day01_well.png,1843,1843,13,135.0,6970,45,0,well1843_day13_well.png,0.0
1386,3980,1,119.0,8645,762,616,well3980_day01_well.png,3980,3980,13,129.0,8366,630,313,well3980_day13_well.png,0.24612719064208458
1387,2316,1,116.0,9476,7,0,well2316_day01_well.png,2316,2316,13,127.0,8645,99,0,well2316_day13_well.png,0.0
1388,2807,1,119.0,11118,253,162,well2807_day01_well.png,2807,2807,13,129.0,8740,1243,1218,well2807_day13_well.png,0.9577729016040224
1389,3076,1,118.0,8989,2,0,well3076_day01_well.png,3076,3076,13,127.0,8280,1298,1061,well3076_day13_well.png,0.8343161318570342
1390,2272,1,118.0,8190,105,0,well2272_day01_well.png,2272,2272,13,128.0,8550,109,0,well2272_day13_well.png,0.0
1391,3336,1,117.0,9604,285,143,well3336_day01_well.png,3336,3336,13,127.0,8930,487,25,well3336_day13_well.png,0.0196587212972911
1392,600,1,141.0,7310,955,726,well0600_day01_well.png,0600,600,13,152.0,7917,721,243,well0600_day13_well.png,0.1910827710096695
1393,12,1,146.0,7743,26,0,well0012_day01_well.png,0012,12,13,134.0,8188,957,808,well0012_day13_well.png,0.6353698723284483
1394,1075,1,129.0,8649,35,0,well1075_day01_well.png,1075,1075,13,129.0,8370,81,0,well1075_day13_well.png,0.0
1395,2274,1,118.0,8008,3,0,well2274_day01_well.png,2274,2274,13,129.0,8550,187,98,well2274_day13_well.png,0.07706218748538111
1396,144,1,148.0,7553,27,0,well0144_day01_well.png,0144,144,13,147.0,7912,295,223,well0144_day13_well.png,0.17535579397183662
1397,4691,1,116.0,8272,425,233,well4691_day01_well.png,4691,4691,13,126.0,8918,1018,663,well4691_day13_well.png,0.52134928880416
1398,4489,1,116.0,9256,797,694,well4489_day01_well.png,4489,4489,13,126.0,8455,1962,1893,well4489_day13_well.png,1.488558376630882
1399,1049,1,133.0,6972,93,0,well1049_day01_well.png,1049,1049,13,132.0,10605,230,0,well1049_day13_well.png,0.0
1400,1810,1,124.0,12198,8277,7829,well1810_day01_well.png,1810,1810,13,135.0,6970,436,304,well1810_day13_well.png,0.23905005097505977
1401,983,1,138.0,7304,444,161,well0983_day01_well.png,0983,983,13,138.0,7308,183,149,well0983_day13_well.png,0.11716597893185496
1402,240,1,145.0,7650,80,0,well0240_day01_well.png,0240,240,13,155.0,9696,724,521,well0240_day13_well.png,0.4096877518355465
1403,3184,1,119.0,8008,132,101,well3184_day01_well.png,3184,3184,13,129.0,8280,187,101,well3184_day13_well.png,0.07942123404105604
1404,1302,1,136.0,6642,211,149,well1302_day01_well.png,1302,1302,13,135.0,6468,488,280,well1302_day13_well.png,0.22017767852966033
1405,3189,1,117.0,7920,13,0,well3189_day01_well.png,3189,3189,13,128.0,8463,107,0,well3189_day13_well.png,0.0
1406,3861,1,119.0,8976,242,201,well3861_day01_well.png,3861,3861,13,129.0,9603,1671,1359,well3861_day13_well.png,1.0686480897207442
1407,2791,1,120.0,8645,30,0,well2791_day01_well.png,2791,2791,13,130.0,8640,70,0,well2791_day13_well.png,0.0
1408,1536,1,121.0,8099,26,0,well1536_day01_well.png,1536,1536,13,132.0,7614,97,0,well1536_day13_well.png,0.0
1409,284,1,147.0,7740,346,229,well0284_day01_well.png,0284,284,13,153.0,8091,294,178,well0284_day13_well.png,0.13997009563671264
1410,3671,1,120.0,7917,28,0,well3671_day01_well.png,3671,3671,13,130.0,8645,34,0,well3671_day13_well.png,0.0
1411,3118,1,117.0,8099,29,0,well3118_day01_well.png,3118,3118,13,127.0,9660,25,0,well3118_day13_well.png,0.0
1412,2845,1,119.0,8096,10,0,well2845_day01_well.png,2845,2845,13,130.0,8370,16,0,well2845_day13_well.png,0.0
1413,842,1,141.0,5250,2501,2482,well0842_day01_well.png,0842,842,13,143.0,4352,1787,1766,well0842_day13_well.png,1.3886920724406433
1414,4165,1,118.0,7743,1,0,well4165_day01_well.png,4165,4165,13,128.0,12432,2077,1417,well4165_day13_well.png,1.1142563231304596
1415,4625,1,117.0,8188,459,25,well4625_day01_well.png,4625,4625,13,126.0,8460,1159,855,well4625_day13_well.png,0.6723282683673556
1416,2558,1,120.0,8010,37,0,well2558_day01_well.png,2558,2558,13,130.0,8556,19,0,well2558_day13_well.png,0.0
1417,488,1,142.0,8836,200,0,well0488_day01_well.png,0488,488,13,142.0,7654,316,44,well0488_day13_well.png,0.03459934948323234
1418,2146,1,127.0,8370,46,0,well2146_day01_well.png,2146,2146,13,131.0,8463,121,0,well2146_day13_well.png,0.0
1419,3761,1,121.0,8360,41,0,well3761_day01_well.png,3761,3761,13,131.0,8463,441,363,well3761_day13_well.png,0.2854446332366668
1420,1953,1,122.0,8170,48,0,well1953_day01_well.png,1953,1953,13,133.0,7268,300,210,well1953_day13_well.png,0.16513325889724523
1421,27,1,147.0,7920,38,0,well0027_day01_well.png,0027,27,13,141.0,7565,24,0,well0027_day13_well.png,0.0
1422,548,1,142.0,7565,27,0,well0548_day01_well.png,0548,548,13,150.0,8004,55,0,well0548_day13_well.png,0.0
1423,2820,1,116.0,9292,441,410,well2820_day01_well.png,2820,2820,13,126.0,8928,5780,5294,well2820_day13_well.png,4.1629308219143635
1424,4031,1,117.0,7832,17,0,well4031_day01_well.png,4031,4031,13,121.0,8010,15,0,well4031_day13_well.png,0.0
1425,2277,1,118.0,8188,7,0,well2277_day01_well.png,2277,2277,13,129.0,8649,32,0,well2277_day13_well.png,0.0
1426,367,1,144.0,8989,38,0,well0367_day01_well.png,0367,367,13,147.0,7921,172,117,well0367_day13_well.png,0.09200281567132235
1427,994,1,132.0,7308,40,0,well0994_day01_well.png,0994,994,13,131.0,8827,521,437,well0994_day13_well.png,0.3436344482766484
1428,3117,1,117.0,7920,36,0,well3117_day01_well.png,3117,3117,13,127.0,8648,38,0,well3117_day13_well.png,0.0
1429,3102,1,116.0,8099,25,0,well3102_day01_well.png,3102,3102,13,131.0,9690,212,83,well3102_day13_well.png,0.06526695470700646
1430,2435,1,120.0,8008,30,0,well2435_day01_well.png,2435,2435,13,131.0,6241,444,251,well2435_day13_well.png,0.19737356182480265
1431,2025,1,131.0,8360,341,0,well2025_day01_well.png,2025,2025,13,133.0,6880,436,136,well2025_day13_well.png,0.10694344385726358
1432,1634,1,125.0,8640,38,0,well1634_day01_well.png,1634,1634,13,133.0,6972,277,235,well1634_day13_well.png,0.18479198019453635
1433,2997,1,118.0,8272,8,0,well2997_day01_well.png,2997,2997,13,126.0,8633,9,0,well2997_day13_well.png,0.0
1434,468,1,143.0,7560,435,386,well0468_day01_well.png,0468,468,13,148.0,8004,425,0,well0468_day13_well.png,0.0
1435,81,1,144.0,7656,127,0,well0081_day01_well.png,0081,81,13,149.0,8099,564,435,well0081_day13_well.png,0.34206175057286514
1436,2447,1,119.0,7917,54,0,well2447_day01_well.png,2447,2447,13,131.0,8820,65,0,well2447_day13_well.png,0.0
1437,3192,1,118.0,7826,35,0,well3192_day01_well.png,3192,3192,13,128.0,8556,925,713,well3192_day13_well.png,0.5606667313987421
1438,258,1,140.0,7304,98,0,well0258_day01_well.png,0258,258,13,130.0,8550,66,0,well0258_day13_well.png,0.0
1439,3374,1,117.0,8188,3,0,well3374_day01_well.png,3374,3374,13,127.0,8800,87,0,well3374_day13_well.png,0.0
1440,4122,1,116.0,8544,7,0,well4122_day01_well.png,4122,4122,13,128.0,9894,672,695,well4122_day13_well.png,0.5465124520646926
1441,223,1,146.0,10528,740,352,well0223_day01_well.png,0223,223,13,140.0,7826,295,156,well0223_day13_well.png,0.12267042089509647
1442,4246,1,117.0,9215,25,0,well4246_day01_well.png,4246,4246,13,128.0,8463,27,0,well4246_day13_well.png,0.0
1443,4145,1,117.0,8008,1,0,well4145_day01_well.png,4145,4145,13,127.0,8460,5,0,well4145_day13_well.png,0.0
1444,2436,1,121.0,8188,15,0,well2436_day01_well.png,2436,2436,13,132.0,6468,158,0,well2436_day13_well.png,0.0
1445,3830,1,122.0,8008,2,0,well3830_day01_well.png,3830,3830,13,132.0,6723,165,0,well3830_day13_well.png,0.0
1446,2488,1,121.0,8010,182,128,well2488_day01_well.png,2488,2488,13,133.0,8460,175,120,well2488_day13_well.png,0.09436186222699729
1447,4308,1,116.0,9118,195,0,well4308_day01_well.png,4308,4308,13,127.0,8439,887,301,well4308_day13_well.png,0.23669100441938484
1448,332,1,147.0,7743,86,0,well0332_day01_well.png,0332,332,13,142.0,7565,432,198,well0332_day13_well.png,0.15569707267454552
1449,2721,1,117.0,8976,378,297,well2721_day01_well.png,2721,2721,13,130.0,8460,58,0,well2721_day13_well.png,0.0
1450,2297,1,118.0,8280,35,0,well2297_day01_well.png,2297,2297,13,129.0,8645,44,0,well2297_day13_well.png,0.0
1451,3655,1,116.0,7743,24,0,well3655_day01_well.png,3655,3655,13,126.0,8463,1033,717,well3655_day13_well.png,0.5638121268063088
1452,1832,1,125.0,8649,543,335,well1832_day01_well.png,1832,1832,13,134.0,6889,11,0,well1832_day13_well.png,0.0
1453,3447,1,119.0,8099,17,0,well3447_day01_well.png,3447,3447,13,128.0,8740,54,0,well3447_day13_well.png,0.0
1454,1491,1,126.0,8554,7,0,well1491_day01_well.png,1491,1491,13,133.0,7544,12,0,well1491_day13_well.png,0.0
1455,1809,1,127.0,8544,1691,1276,well1809_day01_well.png,1809,1809,13,135.0,7052,50,0,well1809_day13_well.png,0.0
1456,1456,1,120.0,7912,17,0,well1456_day01_well.png,1456,1456,13,128.0,9790,1456,1160,well1456_day13_well.png,0.9121646681943071
1457,3792,1,121.0,7920,265,218,well3792_day01_well.png,3792,3792,13,132.0,8460,857,733,well3792_day13_well.png,0.576393708436575
1458,837,1,138.0,7396,195,0,well0837_day01_well.png,0837,837,13,137.0,7224,703,401,well0837_day13_well.png,0.31532588960854924
1459,265,1,148.0,7650,139,111,well0265_day01_well.png,0265,265,13,152.0,8091,158,0,well0265_day13_well.png,0.0
1460,1310,1,126.0,8463,31,0,well1310_day01_well.png,1310,1310,13,132.0,7200,66,0,well1310_day13_well.png,0.0
1461,1447,1,130.0,8256,24,0,well1447_day01_well.png,1447,1447,13,134.0,6804,93,0,well1447_day13_well.png,0.0
1462,646,1,140.0,7310,94,0,well0646_day01_well.png,0646,646,13,148.0,8554,354,171,well0646_day13_well.png,0.13446565367347113
1463,1789,1,128.0,9682,802,724,well1789_day01_well.png,1789,1789,13,137.0,7225,726,604,well1789_day13_well.png,0.474954706542553
1464,1504,1,137.0,7047,71,0,well1504_day01_well.png,1504,1504,13,140.0,7225,433,261,well1504_day13_well.png,0.20523705034371909
1465,1305,1,133.0,6478,27,0,well1305_day01_well.png,1305,1305,13,137.0,8316,177,0,well1305_day13_well.png,0.0
1466,941,1,138.0,6800,785,294,well0941_day01_well.png,0941,941,13,137.0,7052,55,0,well0941_day13_well.png,0.0
1467,1959,1,118.0,9200,394,0,well1959_day01_well.png,1959,1959,13,131.0,8091,94,0,well1959_day13_well.png,0.0
1468,3534,1,117.0,8554,6,0,well3534_day01_well.png,3534,3534,13,124.0,8455,72,0,well3534_day13_well.png,0.0
1469,4178,1,118.0,9108,476,83,well4178_day01_well.png,4178,4178,13,128.0,8554,1865,1711,well4178_day13_well.png,1.345442885586603
1470,1047,1,134.0,6970,12,0,well1047_day01_well.png,1047,1047,13,133.0,6557,1417,1270,well1047_day13_well.png,0.9986630419023879
1471,749,1,141.0,7830,1304,1196,well0749_day01_well.png,0749,749,13,144.0,8004,2189,1677,well0749_day13_well.png,1.318707024622287
1472,4676,1,118.0,8277,22,0,well4676_day01_well.png,4676,4676,13,126.0,8554,451,25,well4676_day13_well.png,0.0196587212972911
1473,4311,1,117.0,7743,24,0,well4311_day01_well.png,4311,4311,13,128.0,8010,159,90,well4311_day13_well.png,0.07077139667024795
1474,3577,1,118.0,8184,9,0,well3577_day01_well.png,3577,3577,13,128.0,8280,29,0,well3577_day13_well.png,0.0
1475,4425,1,117.0,8184,7,0,well4425_day01_well.png,4425,4425,13,125.0,8455,74,0,well4425_day13_well.png,0.0
1476,2160,1,127.0,8645,516,105,well2160_day01_well.png,2160,2160,13,125.0,8010,50,0,well2160_day13_well.png,0.0
1477,3436,1,118.0,8188,152,0,well3436_day01_well.png,3436,3436,13,127.0,8096,41,0,well3436_day13_well.png,0.0
1478,4595,1,117.0,8366,1013,878,well4595_day01_well.png,4595,4595,13,127.0,8648,1653,1493,well4595_day13_well.png,1.1740188358742245
1479,416,1,144.0,7470,64,0,well0416_day01_well.png,0416,416,13,138.0,7216,136,0,well0416_day13_well.png,0.0
1480,2885,1,120.0,8277,57,0,well2885_day01_well.png,2885,2885,13,132.0,8096,301,200,well2885_day13_well.png,0.1572697703783288
1481,2699,1,119.0,8091,15,0,well2699_day01_well.png,2699,2699,13,128.0,8742,47,0,well2699_day13_well.png,0.0
1482,613,1,143.0,7830,757,609,well0613_day01_well.png,0613,613,13,144.0,7920,714,542,well0613_day13_well.png,0.42620107772527105
1483,2314,1,116.0,9416,441,261,well2314_day01_well.png,2314,2314,13,129.0,8820,368,191,well2314_day13_well.png,0.150192630711304
1484,2328,1,118.0,9612,17,0,well2328_day01_well.png,2328,2328,13,127.0,8645,54,0,well2328_day13_well.png,0.0
1485,764,1,139.0,8514,1024,992,well0764_day01_well.png,0764,764,13,147.0,8096,1476,1374,well0764_day13_well.png,1.0804433224991188
1486,4411,1,117.0,8008,112,0,well4411_day01_well.png,4411,4411,13,126.0,8740,358,0,well4411_day13_well.png,0.0
1487,2549,1,118.0,9256,17,0,well2549_day01_well.png,2549,2549,13,132.0,6640,31,0,well2549_day13_well.png,0.0
1488,4374,1,117.0,8460,1051,765,well4374_day01_well.png,4374,4374,13,127.0,8550,1398,1387,well4374_day13_well.png,1.0906658575737103
1489,4508,1,116.0,9504,182,0,well4508_day01_well.png,4508,4508,13,126.0,8928,666,0,well4508_day13_well.png,0.0
1490,669,1,141.0,7308,511,390,well0669_day01_well.png,0669,669,13,146.0,7650,2457,2352,well0669_day13_well.png,1.8494924996491466
1491,3659,1,112.0,7832,6,0,well3659_day01_well.png,3659,3659,13,124.0,8736,539,34,well3659_day13_well.png,0.026735860964315895
1492,3372,1,117.0,7917,526,447,well3372_day01_well.png,3372,3372,13,127.0,8736,559,479,well3372_day13_well.png,0.3766611000560975
1493,4644,1,116.0,8281,338,254,well4644_day01_well.png,4644,4644,13,125.0,9207,557,120,well4644_day13_well.png,0.09436186222699729
1494,1919,1,116.0,8976,665,696,well1919_day01_well.png,1919,1919,13,131.0,6557,695,491,well1919_day13_well.png,0.3860972862787972
1495,860,1,138.0,7310,2356,2288,well0860_day01_well.png,0860,860,13,141.0,7568,1317,1118,well0860_day13_well.png,0.879138016414858
1496,1926,1,131.0,9690,67,0,well1926_day01_well.png,1926,1926,13,134.0,6885,369,205,well1926_day13_well.png,0.161201514637787
1497,2972,1,118.0,8366,626,498,well2972_day01_well.png,2972,2972,13,126.0,8736,1578,940,well2972_day13_well.png,0.7391679207781454
1498,1132,1,128.0,8740,496,55,well1132_day01_well.png,1132,1132,13,130.0,8742,29,0,well1132_day13_well.png,0.0
1499,1321,1,138.0,6972,27,0,well1321_day01_well.png,1321,1321,13,135.0,6800,641,497,well1321_day13_well.png,0.39081537939014704
1500,4396,1,117.0,7830,6,0,well4396_day01_well.png,4396,4396,13,126.0,8463,47,0,well4396_day13_well.png,0.0
1501,2407,1,119.0,9191,39,0,well2407_day01_well.png,2407,2407,13,133.0,8342,90,0,well2407_day13_well.png,0.0
1502,3196,1,118.0,7832,9,0,well3196_day01_well.png,3196,3196,13,129.0,8463,258,176,well3196_day13_well.png,0.13839739793292935
1503,2916,1,119.0,8544,38,0,well2916_day01_well.png,2916,2916,13,129.0,8280,38,0,well2916_day13_well.png,0.0
1504,2240,1,127.0,8277,36,0,well2240_day01_well.png,2240,2240,13,129.0,8640,410,83,well2240_day13_well.png,0.06526695470700646
1505,2661,1,118.0,8700,164,0,well2661_day01_well.png,2661,2661,13,131.0,8460,518,181,well2661_day13_well.png,0.14232914219238757
1506,4345,1,116.0,8008,28,0,well4345_day01_well.png,4345,4345,13,126.0,8265,115,0,well4345_day13_well.png,0.0
1507,3478,1,117.0,9765,28,0,well3478_day01_well.png,3478,3478,13,127.0,8463,50,0,well3478_day13_well.png,0.0
1508,92,1,146.0,7740,26,0,well0092_day01_well.png,0092,92,13,138.0,8316,445,348,well0092_day13_well.png,0.2736494004582921
1509,4253,1,115.0,8091,68,0,well4253_day01_well.png,4253,4253,13,127.0,9646,1206,1108,well4253_day13_well.png,0.8712745278959415
1510,2183,1,127.0,8188,11,0,well2183_day01_well.png,2183,2183,13,126.0,8736,5,0,well2183_day13_well.png,0.0
1511,449,1,145.0,7569,902,858,well0449_day01_well.png,0449,449,13,146.0,7395,2402,2069,well0449_day13_well.png,1.6269557745638115
1512,2564,1,118.0,8004,2,0,well2564_day01_well.png,2564,2564,13,131.0,9720,7,0,well2564_day13_well.png,0.0
1513,32,1,146.0,7743,155,0,well0032_day01_well.png,0032,32,13,133.0,8370,1459,1216,well0032_day13_well.png,0.9562002039002391
1514,1487,1,131.0,8640,68,0,well1487_day01_well.png,1487,1487,13,135.0,7225,179,140,well1487_day13_well.png,0.11008883926483017
1515,1495,1,123.0,8736,26,0,well1495_day01_well.png,1495,1495,13,134.0,6972,135,0,well1495_day13_well.png,0.0
1516,1126,1,132.0,6642,40,0,well1126_day01_well.png,1126,1126,13,131.0,8281,815,706,well1126_day13_well.png,0.5551622894355007
1517,2853,1,119.0,8184,584,310,well2853_day01_well.png,2853,2853,13,129.0,8463,2727,2355,well2853_day13_well.png,1.8518515462048217
1518,1082,1,136.0,7140,36,0,well1082_day01_well.png,1082,1082,13,134.0,6889,32,0,well1082_day13_well.png,0.0
1519,746,1,140.0,7569,553,88,well0746_day01_well.png,0746,746,13,149.0,8100,599,237,well0746_day13_well.png,0.18636467789831962
1520,3924,1,120.0,8096,15,0,well3924_day01_well.png,3924,3924,13,130.0,8645,160,0,well3924_day13_well.png,0.0
1521,2504,1,120.0,7917,79,0,well2504_day01_well.png,2504,2504,13,132.0,8742,382,144,well2504_day13_well.png,0.11323423467239674
1522,3901,1,119.0,8613,6,0,well3901_day01_well.png,3901,3901,13,130.0,8544,21,0,well3901_day13_well.png,0.0
